"tree.id","tree.ref","ref.is.self","ref.is.ref","ref.is.tree","ref.missing","plot.id","foc","cmp","species","dbh","ba20","ref","brg.to.ref","backbrg","dist.to.ref","notes","tree.or.logger","former.id","X","brg.to.ref.true","x","y","dummy.coords","elev","cluster"
"4016","4015",FALSE,TRUE,FALSE,FALSE,"HEN1","X",NA,"PISA",41.8,4,"4015",38,TRUE,1.5,"","tree","","",231.5,-88274.9610336717,100299.459732874,0,389.138358005231,"NL"
"4031","4030",FALSE,FALSE,TRUE,FALSE,"HEN1","X",NA,"PIPO",48.5,3,"4030",80,FALSE,11,"Depends on ref missing on datasheet","tree","","",93.5,-88281.9964436402,100332.555148927,0,374.361897888399,"NL"
"4008","4007",FALSE,FALSE,TRUE,FALSE,"LLC1","X",NA,"PSME",45.5,6,"4007",126,FALSE,11,"","tree","","",139.5,-89476.8522383037,102294.113502861,0,232.839933826651,"NL"
"1229","1228",FALSE,FALSE,TRUE,FALSE,"RR7","X",NA,"PSME",50,6,"1228",255,FALSE,9,"","tree","","",268.5,65230.0147054018,-91542.4682727009,0,1397.91998050273,"SL"
"2581","2579",FALSE,TRUE,FALSE,FALSE,"RS01","X",NA,"PSME",76,16,"2579",196,TRUE,3.9,"","tree","","",29.5,28439.7477592605,-51952.5676904812,0,1215.93381753937,"SL"
"1007","1005",FALSE,TRUE,FALSE,FALSE,"SSC5B","X",NA,"PIPO",46.4,11,"1005",80,FALSE,10.4,"","tree","","",93.5,-108617.109189196,179551.101861632,0,642.397154259136,"NL"
"PM16","PM15",FALSE,FALSE,TRUE,FALSE,"HARDIN","x",NA,"PSME",27.3,12,"PM15",250,FALSE,5.6,"bearing might be with declination","tree","","",263.5,9847.46058711692,-23103.4492281689,0,1367.43622561067,"SL"
"PM35","PM27",FALSE,TRUE,FALSE,FALSE,"HARDIN","x",NA,"PSME",60.4,7,"PM27",203,FALSE,17.8,"bearing might be with declination","tree","","",216.5,9895.16625509066,-23061.0791474714,0,1362.48486270711,"SL"
"1319","1108",FALSE,FALSE,TRUE,FALSE,"HARDIN","X",NA,"PIPO",63.7,11,"1108",72,FALSE,5.7,"","tree","","",85.5,9888.00665628296,-23084.8631912708,0,1363.15636599565,"SL"
"1137","1136",FALSE,FALSE,TRUE,FALSE,"HARDIN B","X",NA,"PSME",61.7,11,"1136",61,FALSE,10.8,"","tree","","",74.5,7484.68426710871,-23033.9799267771,0,1253.46233675181,"SL"
"1151","1150",FALSE,FALSE,TRUE,FALSE,"LESTAN","x",NA,"PSME",43.1,10,"1150",5,FALSE,16,"","tree","","",18.5,1427.24694708986,-21056.5728750389,0,1108.08179037909,"SL"
"1159","1156",FALSE,FALSE,TRUE,FALSE,"LESTAN","X",NA,"PSME",34.5,13,"1156",229,FALSE,21.6,"","tree","","",242.5,1503.43305029877,-21046.2815556428,0,1119.11390222923,"SL"
"1124","1123",FALSE,FALSE,TRUE,FALSE,"YSO3","X",NA,"PIPO",74.6,13,"1123",155,TRUE,7.2,"","tree","","",348.5,2789.13973194888,-21293.1614339624,0,1195.24234466167,"SL"
"1117","1116",FALSE,FALSE,TRUE,FALSE,"YSO3","X",NA,"PIPO",66.8,13,"1116",358,FALSE,10,"","tree","","",11.5,2817.64442341372,-21390.4287373203,0,1194.26854571792,"SL"
"1120","1119",FALSE,FALSE,TRUE,FALSE,"YSO3","X",NA,"PILA",66.3,9,"1119",96,FALSE,4.5,"","tree","","",109.5,2781.72017064331,-21377.4714739052,0,1191.07924018791,"SL"
"1062","PM195",FALSE,TRUE,FALSE,FALSE,"RT01","X",NA,"PSME",39.6,7,"PM195",0,FALSE,0,"pm195","tree","PM195","",13.5,66447.6211013571,-91496.9819653966,0,1515.84835668585,"SL"
"1066","PM213",FALSE,TRUE,FALSE,FALSE,"RT01","X",NA,"PSME",55.7,NA,"PM213",0,FALSE,0,"pm213","tree","PM213","",13.5,66476.7260692916,-91508.361602312,0,1526.14702773985,"SH"
"1068","PM208",FALSE,TRUE,FALSE,FALSE,"RT01","X",NA,"PSME",46.3,NA,"PM208",0,FALSE,0,"pm208","tree","PM208","",13.5,66446.002568978,-91525.4879174451,0,1515.98829657183,"SL"
"1071","1070",FALSE,FALSE,TRUE,FALSE,"RT01","X",NA,"PIPO",47,9,"1070",192,TRUE,9.4,"","tree","","",25.5,66445.5545857161,-91482.3521661792,0,1514.20143270326,"SL"
"1076","1075",FALSE,FALSE,TRUE,FALSE,"RT02B","X",NA,"PSME",29.4,5,"1075",298,FALSE,2.2,"","tree","","",311.5,66603.8233586599,-91485.3837419988,0,1526.09224520438,"SH"
"1232","1227",FALSE,FALSE,TRUE,FALSE,"RR7","X",NA,"PIPO",70.3,8,"1227",70,FALSE,6.4,"dwarf mistletoe","tree","","",83.5,65201.6366765444,-91537.766129025,0,1400.07041463744,"SL"
"1237","1223",FALSE,FALSE,TRUE,FALSE,"RT02C","X",NA,"PIPO",68.9,5,"1223",348,FALSE,14.9,"","tree","","",1.5,66651.3012198978,-91323.0392808129,0,1523.0595229485,"SH"
"1224","1223",FALSE,FALSE,TRUE,FALSE,"RT02C","X",NA,"PSME",34.1,6,"1223",260,FALSE,7.2,"","tree","","",273.5,66658.8778269762,-91308.5839361554,0,1526.48484515976,"SH"
"1247","1246",FALSE,FALSE,TRUE,FALSE,"RR32","X",NA,"PSME",61.2,8,"1246",235,FALSE,20,"","tree","","",248.5,62237.8891384677,-85125.6695398639,0,1704.85519099659,"SH"
"1079","1260",FALSE,FALSE,TRUE,FALSE,"RR33","X",NA,"PSME",67.9,11,"1260",26,FALSE,26.4,"projectile core. Explosive pitch","tree","","",39.5,62804.2538334373,-84146.517184294,0,1688.83374044411,"SH"
"1268","1271",FALSE,FALSE,TRUE,FALSE,"RR71","X",NA,"PSME",56,7,"1271",298,FALSE,13.8,"","tree","","",311.5,63280.3325987205,-86841.1526717408,0,1947.05385183793,"SH"
"1267","1270",FALSE,FALSE,TRUE,FALSE,"RR71","X",NA,"PSME",47.8,9,"1270",42,FALSE,3.5,"","tree","","",55.5,63263.5797339916,-86835.1433063131,0,1938.25444696502,"SH"
"1263","1271",FALSE,FALSE,TRUE,FALSE,"RR71","X",NA,"ABCO",46.2,7,"1271",170,FALSE,12.4,"","tree","","",183.5,63270.7540116638,-86819.631643575,0,1938.00000380874,"SH"
"1278","1279",FALSE,FALSE,TRUE,FALSE,"RT02D","X",NA,"PSME",30.2,8,"1279",100,TRUE,1.6,"","tree","","",293.5,67008.5886480079,-90765.2417993222,0,1566.19544583487,"SH"
"1273","1274",FALSE,FALSE,TRUE,FALSE,"RT02D","X",NA,"PIPO",38.4,7,"1274",52,TRUE,7.4,"","tree","","",245.5,67009.5340357219,-90756.9270943534,0,1563.63188278078,"SH"
"1440","1439",FALSE,FALSE,TRUE,FALSE,"YB01F","X",NA,"PIPO",47.6,7,"1439",231,FALSE,3.7,"","tree","","",244.5,10530.664944471,-48009.262310148,0,1091.39249916852,"SL"
"1427","1425",FALSE,TRUE,FALSE,FALSE,"YB01B","X",NA,"PSME",37.7,8,"1425",197,FALSE,6.1,"","tree","","",210.5,10504.4520492471,-47879.7089295157,0,1111.11859137834,"SL"
"1430","1429",FALSE,TRUE,FALSE,FALSE,"YB01B","X",NA,"PSME",28.7,5,"1429",221,FALSE,9.8,"","tree","","",234.5,10512.2574596108,-47917.6880189274,0,1110.50112207225,"SL"
"1417","1498",FALSE,FALSE,TRUE,FALSE,"YB01A","X",NA,"PSME",36.8,9,"1498",240,TRUE,3.6,"","tree","","",73.5,10297.1540261096,-48124.0766485305,0,1111.86501321655,"SL"
"1494","1497",FALSE,FALSE,TRUE,FALSE,"YB01A","X",NA,"PIPO",41.7,8,"1497",24,FALSE,16.6,"","tree","","",37.5,10307.8839923406,-48124.7273221334,0,1110.79025659347,"SL"
"2140","RS98BROCK",FALSE,TRUE,FALSE,FALSE,"RS98B","X",NA,"PSME",64.8,5,"RS98BROCK",64,FALSE,14.6,"","tree","","",77.5,33189.937292401,-31907.1927327271,0,1230.84534749786,"SL"
"2144","2143",FALSE,FALSE,TRUE,FALSE,"RS98B","X",NA,"PSME",36,4,"2143",105,TRUE,6.7,"","tree","","",298.5,33197.1516195973,-31890.629771838,0,1240.20655549008,"SL"
"2146","RS98BROCK",FALSE,TRUE,FALSE,FALSE,"RS98B","X",NA,"PIPO",31,9,"RS98BROCK",50,FALSE,6.2,"","tree","","",63.5,33198.642621063,-31906.7991408049,0,1231.20190147478,"SL"
"2148","RS98BROCK2",FALSE,TRUE,FALSE,FALSE,"RS98B","X",NA,"PSME",129.3,8,"RS98BROCK2",340,FALSE,4.8,"","tree","","",353.5,33235.7232267679,-31879.5592938733,0,1246.5792877746,"SL"
"2120","2119",FALSE,FALSE,TRUE,FALSE,"RS91H","X",NA,"PIPO",104.6,14,"2119",178,FALSE,6.5,"","tree","","",191.5,15632.7214641267,-26018.8038422807,0,1483.02976731945,"SL"
"2126","2125",FALSE,FALSE,TRUE,FALSE,"RS91H","X",NA,"PIPO",58.1,5,"2125",226,TRUE,2.3,"","tree","","",59.5,15627.2401784957,-26050.0096278209,0,1475.05699020123,"SL"
"2129","2123",FALSE,FALSE,TRUE,FALSE,"RS91H","X",NA,"ABCO",49.5,6,"2123",215,FALSE,9.5,"","tree","","",228.5,15652.9712469421,-26066.570902007,0,1474.57982124663,"SL"
"2131","RS91HR2",FALSE,TRUE,FALSE,FALSE,"RS91H","X",NA,"PSME",84.5,13,"RS91HR2",263,FALSE,3.5,"","tree","","",276.5,15726.4642393735,-26064.7794119896,0,1484.5520213984,"SL"
"2138","2137",FALSE,FALSE,TRUE,FALSE,"RS91H","X",NA,"ABCO",60.2,10,"2137",254,TRUE,4.8,"","tree","","",87.5,15766.8237207592,-26041.8232424972,0,1496.08153181948,"SL"
"2548","2548R",FALSE,TRUE,FALSE,FALSE,"RS01","X",NA,"PSME",70.7,11,"2548R",294,FALSE,15,"ref. pt. is backpack on road","tree","","",307.5,28248.5358066498,-51801.4263704098,0,1191.5637500462,"SL"
"2557","2555",FALSE,TRUE,FALSE,FALSE,"RS01","X",NA,"PIPO",35.9,11,"2555",306,TRUE,12.1,"","tree","","",139.5,27674.7589479397,-51694.3391866692,0,1183.69848585791,"SL"
"2593","PM44",FALSE,TRUE,FALSE,FALSE,"TEDDY","X",NA,"ABCO",35.7,13,"PM44",238,FALSE,12.7,"","tree","","",251.5,30053.6725958049,-33432.2633216593,0,1203.46828254745,"SL"
"2596","PM44",FALSE,TRUE,FALSE,FALSE,"TEDDY","X",NA,"PIPO",71.4,10,"PM44",341,FALSE,8.8,"","tree","","",354.5,30042.4723280059,-33445.0525773413,0,1203.74324046375,"SL"
"2605","2602",FALSE,FALSE,TRUE,FALSE,"TEDDY","X",NA,"ABCO",73,13,"2602",77,FALSE,24.1,"","tree","","",90.5,30008.2672366002,-33454.5621956579,0,1201.48136018568,"SL"
"2608","2607",FALSE,FALSE,TRUE,FALSE,"TEDDY","X",NA,"PSME",44.2,13,"2607",214,FALSE,13.3,"","tree","","",227.5,30041.9068208465,-33415.388312941,0,1200.31167596454,"SL"
"4048","4047",FALSE,FALSE,TRUE,FALSE,"ULC1","X",NA,"PSME",136.5,3,"4047",115,TRUE,8.5,"","tree","","",308.5,-83922.0016603849,105116.338068038,0,430.639606430765,"NL"
"1454","1453",FALSE,FALSE,TRUE,FALSE,"ZA04A","X",NA,"PSME",37.2,5,"1453",8,FALSE,8,"","tree","","",21.5,-48855.8949495733,130184.055199463,0,1713.4891617556,"NH"
"1458","1457",FALSE,FALSE,TRUE,FALSE,"ZA04A","X",NA,"PSME",36.2,13,"1457",116,FALSE,38.8,"","tree","","",129.5,-48959.5540742841,130138.145688721,0,1745.45223706459,"NH"
"1461","1460",FALSE,TRUE,FALSE,FALSE,"ZA07","X",NA,"PIPO",36,7,"1460",43,TRUE,5.5,"","tree","","",236.5,-46988.7140523846,129436.230253671,0,1934.35524857031,"NH"
"1467","1465",FALSE,FALSE,TRUE,FALSE,"ZA07","X",NA,"PIPO",29.6,5,"1465",220,FALSE,2.7,"","tree","","",233.5,-46974.893738111,129442.023630998,0,1939.35228114199,"NH"
"1477","1476",FALSE,FALSE,TRUE,FALSE,"WA01","X",NA,"ABCO",57.2,12,"1476",198,TRUE,4.8,"","tree","","",31.5,-54425.3073759152,130025.185919695,0,1470.58402575003,"NH"
"1483","1482",FALSE,FALSE,TRUE,FALSE,"WA01","X",NA,"ABCO",45.1,12,"1482",220,FALSE,11.8,"","tree","","",233.5,-54478.6915978026,130100.385148321,0,1463.57940671595,"NH"
"4221","4220",FALSE,FALSE,TRUE,FALSE,"ULC1B","X",NA,"PSME",42.2,5,"4220",182,FALSE,15.1,"","tree","","",195.5,-83860.7066641675,105095.921574065,0,424.404327891994,"NL"
"1486","1397",FALSE,FALSE,TRUE,FALSE,"SS24","X",NA,"PIPO",43.8,7,"1397",280,FALSE,13.8,"","tree","","",293.5,-64008.6895544651,117761.520596446,0,1245.34770153103,"NH"
"1491","1102",FALSE,FALSE,TRUE,FALSE,"SS24","X",NA,"PSME",68,6,"1102",30,FALSE,33.5,"","tree","","",43.5,-64043.108954136,117774.306361674,0,1245.61569663656,"NH"
"1057","1056",FALSE,TRUE,FALSE,FALSE,"SS82","X",NA,"PIPO",73,12,"1056",164,FALSE,6.3,"","tree","","",177.5,-103101.005563802,188704.129872593,0,1166.35642576529,"NH"
"1211","1210",FALSE,TRUE,FALSE,FALSE,"SSA76","X",NA,"PIPO",54.4,NA,"1210",46,FALSE,10,"","tree","","",59.5,-92457.1640650811,175116.24866199,0,1225.14912950145,"NH"
"1213","1294",FALSE,TRUE,FALSE,FALSE,"SSA76","X",NA,"PIPO",33.4,13,"1294",218,FALSE,3.4,"","tree","","",231.5,-92422.1109513248,175126.244169805,0,1228.87604390406,"NH"
"1025","1024",FALSE,FALSE,TRUE,FALSE,"SSC1","X",NA,"PSME",54.2,5,"1024",352,TRUE,7.1,"","tree","","",185.5,-108741.474817965,179928.315713104,0,622.257274813994,"NL"
"1029","1022",FALSE,TRUE,FALSE,FALSE,"SSC1","X",NA,"PSME",31.5,9,"1022",130,FALSE,3.4,"","tree","","",143.5,-108747.066392092,179928.184556983,0,620.920804370098,"NL"
"1028","1027",FALSE,FALSE,TRUE,FALSE,"SSC1","X",NA,"PSME",53.6,5,"1027",64,FALSE,10.1,"","tree","","",77.5,-108761.725705603,179919.085415039,0,621.564663189297,"NL"
"1011","1009",FALSE,FALSE,TRUE,FALSE,"SSC5B","X",NA,"PSME",72,12,"1009",291,FALSE,13,"","tree","","",304.5,-108586.738266165,179553.589055832,0,637.918712405722,"NL"
"1018","1099",FALSE,FALSE,TRUE,FALSE,"SSC5B","X",NA,"PIPO",64.5,12,"1099",274,FALSE,14,"","tree","","",287.5,-108532.62444974,179533.298123105,0,614.393039583848,"NL"
"1020","1017",FALSE,TRUE,FALSE,FALSE,"SSC5B","X",NA,"PIPO",68.4,11,"1017",218,FALSE,10.5,"woodpecker hole","tree","","",231.5,-108549.467503769,179539.666815717,0,620.810124970642,"NL"
"1039","1038",FALSE,FALSE,TRUE,FALSE,"SS81","X",NA,"PSME",39,14,"1038",347,FALSE,4.3,"","tree","","",0.5,-102909.245201001,188410.749299633,0,1184.03891227766,"NH"
"1091","1092",FALSE,TRUE,FALSE,FALSE,"SS81","X",NA,"ABCO",71.3,11,"1092",10,FALSE,7.9,"decay = ""4""","tree","","",23.5,-102857.733121286,188390.205821169,0,1208.11921974479,"NH"
"1046","1087",FALSE,FALSE,TRUE,FALSE,"SS81B","X",NA,"PSME",86.5,NA,"1087",160,FALSE,6.6,"","tree","","",173.5,-102703.997145688,188614.525954717,0,1114.63304022426,"NH"
"1050","1049",FALSE,FALSE,TRUE,FALSE,"SS82","X",NA,"PSME",52,13,"1049",37,FALSE,10.1,"","tree","","",50.5,-103129.067135461,188625.94111171,0,1152.11211623416,"NH"
"1052","1048",FALSE,TRUE,FALSE,FALSE,"SS82","X",NA,"PIPO",32,11,"1048",25,FALSE,17.9,"","tree","","",38.5,-103131.894634396,188622.322595173,0,1151.15758095301,"NH"
"2103","2102",FALSE,FALSE,TRUE,FALSE,"RS91","X",NA,"ABCO",53.4,10,"2102",327,FALSE,8.8,"","tree","","",340.5,15356.9793171217,-26303.2351154253,0,1489.29169361845,"SL"
"2110","2109",FALSE,FALSE,TRUE,FALSE,"RS91","X",NA,"PSME",144,10,"2109",117,FALSE,30.2,"","tree","","",130.5,15354.0613117601,-26359.464552914,0,1499.72681224909,"SL"
"2114","2113",FALSE,FALSE,TRUE,FALSE,"RS91","X",NA,"ABCO",63.8,10,"2113",218,FALSE,6.9,"","tree","","",231.5,15380.0705136655,-26339.8898975271,0,1491.04634165742,"SL"
"2160","2162",FALSE,TRUE,FALSE,FALSE,"RS81","X",NA,"PSME",32.6,5,"2162",88,FALSE,6,"tree dying","tree","","",101.5,24397.701762522,-33184.3479205726,0,1424.28793744796,"SL"
"2154","2152",FALSE,FALSE,TRUE,FALSE,"RS54","X",NA,"PSME",111.5,6,"2152",68,FALSE,17.2,"pitching","tree","","",81.5,25629.6111464604,-33210.6740246665,0,1425.78099106237,"SL"
"2158","2157",FALSE,FALSE,TRUE,FALSE,"RS54","X",NA,"PSME",109.7,5,"2157",220,FALSE,15.9,"","tree","","",233.5,25659.5760733977,-33176.5051062791,0,1423.44865197006,"SL"
"2080","PM8",FALSE,TRUE,FALSE,FALSE,"S1A","X",NA,"ABCO",60.1,9,"PM8",178,FALSE,12,"","tree","","",191.5,12082.9434680724,-26649.0326959401,0,1690.1225547528,"SH"
"2083","PM11",FALSE,TRUE,FALSE,FALSE,"S1A","X",NA,"ABCO",48.1,6,"PM11",101,FALSE,25.9,"","tree","","",114.5,12066.7576945265,-26657.6775715536,0,1694.49170424268,"SH"
"2086","BIGFIR",FALSE,TRUE,FALSE,FALSE,"S1A","X",NA,"ABCO",43.1,12,"BIGFIR",30,FALSE,29.8,"two cores taken","tree","","",43.5,12009.0844569243,-26689.6930007291,0,1719.44438910844,"SH"
"2091","2090",FALSE,FALSE,TRUE,FALSE,"S1A","X",NA,"PILA",63.9,10,"2090",180,FALSE,13.1,"","tree","","",193.5,12085.452034839,-26664.322856333,0,1694.80933860487,"SH"
"2054","2053",FALSE,FALSE,TRUE,FALSE,"RS77","X",NA,"PSME",51.6,9,"2053",132,FALSE,8.3,"","tree","","",145.5,17799.6682788144,-10342.024366398,0,1365.07263233517,"SL"
"2059","2057",FALSE,FALSE,TRUE,FALSE,"RS78","X",NA,"PSME",50.9,5,"2057",291,FALSE,10.9,"","tree","","",304.5,14555.9334902503,-12544.6298912513,0,1555.67977687307,"SH"
"2036","2035",FALSE,FALSE,TRUE,FALSE,"RS85B","X",NA,"PIPO",104.3,7,"2035",284,FALSE,15,"","tree","","",297.5,16762.8668196087,-11861.7857720203,0,1429.24465583746,"SL"
"2038","RS85BROCK",FALSE,TRUE,FALSE,FALSE,"RS85B","X",NA,"PSME",48.6,7,"RS85BROCK",51,FALSE,5.9,"","tree","","",64.5,16689.4367607958,-11917.2824496464,0,1430.64339201925,"SL"
"2044","2043",FALSE,FALSE,TRUE,FALSE,"RS85B","X",NA,"PIPO",46.3,11,"2043",83,FALSE,20.5,"","tree","","",96.5,16624.3233950692,-11826.9981129666,0,1421.75478630685,"SL"
"2046","2043",FALSE,FALSE,TRUE,FALSE,"RS85B","X",NA,"PIPO",56.8,9,"2043",178,FALSE,19.9,"","tree","","",191.5,16648.6590400055,-11809.8182772269,0,1416.0284619332,"SL"
"1414","1413",FALSE,FALSE,TRUE,FALSE,"RR20","X",NA,"ABCO",28.5,5,"1413",20,FALSE,13.8,"","tree","","",33.5,62492.5972504353,-86536.5694918955,0,1717.75647376023,"SH"
"2006","2005",FALSE,FALSE,TRUE,FALSE,"RS98F","X",NA,"PSME",58.3,9,"2005",180,FALSE,12.9,"","tree","","",193.5,31581.6429766914,-32281.8249883579,0,1215.84993555206,"SL"
"2012","2011",FALSE,FALSE,TRUE,FALSE,"RS98F","X",NA,"PSME",71.4,8,"2011",177,FALSE,11.2,"","tree","","",190.5,31551.029762409,-32292.7150723197,0,1215.66280015649,"SL"
"2030","2028",FALSE,FALSE,TRUE,FALSE,"RS58","X",NA,"PSME",83.9,9,"2028",292,FALSE,12.7,"","tree","","",305.5,30510.5889305261,-33532.9389721816,0,1262.82081771022,"SL"
"2505","2504",FALSE,FALSE,TRUE,FALSE,"SA03","X",NA,"PIPO",131.5,8,"2504",343,FALSE,15.4,"","tree","","",356.5,27980.9068706909,-48946.0913919346,0,1461.99400954281,"SL"
"2514","2513",FALSE,FALSE,TRUE,FALSE,"SA03","X",NA,"ABCO",34.9,7,"2513",8,FALSE,7.5,"","tree","","",21.5,28011.0480162544,-48928.2824119269,0,1461.53841956592,"SL"
"2512","2511",FALSE,FALSE,TRUE,FALSE,"SA03","X",NA,"PIPO",105,6,"2511",172,FALSE,7.3,"","tree","","",185.5,27968.5450250578,-48915.516736466,0,1452.08295850453,"SL"
"2521","2520",FALSE,FALSE,TRUE,FALSE,"SA03","X",NA,"PIPO",NA,15,"2520",178,FALSE,6.1,"","tree","","",191.5,28150.623252161,-48865.7730178012,0,1449.20944150679,"SL"
"2589","SBREFUGEREF",FALSE,TRUE,FALSE,FALSE,"SB01","X",NA,"PSME",37.7,8,"SBREFUGEREF",355,TRUE,6.8,"refugium sample","tree","","",188.5,32918.7713519157,-52591.3887381053,0,1260.2131486221,"SL"
"2525","2524",FALSE,TRUE,FALSE,FALSE,"RS10","X",NA,"PSME",37.6,10,"2524",62,TRUE,4.1,"","tree","","",255.5,33192.9752099874,-52967.6099837267,0,1276.86178686984,"SL"
"2532","2530",FALSE,FALSE,TRUE,FALSE,"RS10","X",NA,"PSME",53.7,10,"2530",330,FALSE,6.4,"","tree","","",343.5,33170.6926939858,-52976.0903365799,0,1280.1023991834,"SL"
"2538","2537",FALSE,FALSE,TRUE,FALSE,"RS10","X",NA,"PIPO",104.4,10,"2537",294,FALSE,14.5,"","tree","","",307.5,33218.1862080628,-53020.2409024862,0,1279.65975042259,"SL"
"2564","2563",FALSE,FALSE,TRUE,FALSE,"RT02","X",NA,"ABCO",28,12,"2563",350,FALSE,18.8,"","tree","","",3.5,28500.3374800173,-52341.1505605023,0,1206.89207383197,"SL"
"2567","2566",FALSE,FALSE,TRUE,FALSE,"RT02","X",NA,"PSME",36,12,"2566",84,FALSE,2,"","tree","","",97.5,28494.2476450725,-52321.4327850888,0,1198.94653364063,"SL"
"2570","2569",FALSE,FALSE,TRUE,FALSE,"RT02","X",NA,"ABCO",91.5,13,"2569",288,FALSE,19.4,"","tree","","",301.5,28510.483989418,-52341.3595348486,0,1206.23094867454,"SL"
"2575","2574",FALSE,FALSE,TRUE,FALSE,"RT02","X",NA,"PSME",35.5,11,"2574",175,FALSE,7.7,"","tree","","",188.5,28483.4087369039,-52319.1563693661,0,1198.58974579051,"SL"
"1391","1390",FALSE,FALSE,TRUE,FALSE,"ZA03","X",NA,"PIPO",81.2,9,"1390",271,FALSE,7.9,"","tree","","",284.5,-49172.3018860298,130856.166568765,0,1691.2383125109,"NH"
"1394","1381",FALSE,TRUE,FALSE,FALSE,"ZA03","X",NA,"PSME",51.3,7,"1381",159,FALSE,29.4,"","tree","","",172.5,-49122.3168745155,130867.787304743,0,1684.01293214861,"NH"
"1318","1317",FALSE,FALSE,TRUE,FALSE,"ZA22","X",NA,"PSME",28.7,4,"1317",342,TRUE,5.1,"","tree","","",175.5,-52823.6551543348,113482.920619309,0,1076.13949491739,"NL"
"1323","1322",FALSE,FALSE,TRUE,FALSE,"ZA22","X",NA,"PSME",27,8,"1322",296,FALSE,5.4,"","tree","","",309.5,-52801.0122133731,113481.271418649,0,1073.56895254329,"NL"
"1327","1326",FALSE,FALSE,TRUE,FALSE,"ZA24","X",NA,"ABCO",28.4,4,"1326",122,FALSE,16.8,"","tree","","",135.5,-54407.2224337148,115465.951539128,0,1343.95921176374,"NH"
"1329","1325",FALSE,TRUE,FALSE,FALSE,"ZA24","X",NA,"PSME",36.2,6,"1325",42,FALSE,7.3,"","tree","","",55.5,-54402.6244203309,115452.382057611,0,1348.15729984738,"NH"
"1333","1331",FALSE,FALSE,TRUE,FALSE,"ZA24","X",NA,"ABCO",99.7,6,"1331",121,FALSE,8.2,"","tree","","",134.5,-54408.8066667339,115435.815817273,0,1352.86275563984,"NH"
"1335","1326",FALSE,FALSE,TRUE,FALSE,"ZA24","X",NA,"PSME",36.5,6,"1326",121,FALSE,28,"","tree","","",134.5,-54415.4181706508,115473.594390983,0,1341.42309605391,"NH"
"1311","1310",FALSE,FALSE,TRUE,FALSE,"SSA15","X",NA,"PIPO",56,7,"1310",164,FALSE,17.3,"","tree","","",177.5,-61780.6744818915,111722.413160275,0,719.923635028685,"NL"
"1340","1341",FALSE,TRUE,FALSE,FALSE,"SS15","X",NA,"PSME",31.2,9,"1341",327,TRUE,3.2,"","tree","","",160.5,-53854.8886991891,115839.324194454,0,1336.08724069313,"NH"
"1350","1348",FALSE,FALSE,TRUE,FALSE,"ZA09","X",NA,"PSME",63.4,12,"1348",77,FALSE,27.5,"","tree","","",90.5,-45820.2850439319,121743.562183515,0,1812.22127196652,"NH"
"1355","1349",FALSE,FALSE,TRUE,FALSE,"ZA09","X",NA,"ABCO",65.5,9,"1349",283,TRUE,18.4,"","tree","","",116.5,-45820.058711831,121774.187134187,0,1804.88809660172,"NH"
"1374","1373",FALSE,FALSE,TRUE,FALSE,"A1","X",NA,"ABCO",79.7,13,"1373",255,FALSE,9.3,"","tree","","",268.5,-42996.9543443167,122444.326718938,0,1601.40924090955,"NH"
"1377","1371",FALSE,TRUE,FALSE,FALSE,"A1","X",NA,"ABCO",76.5,12,"1371",242,FALSE,47.8,"","tree","","",255.5,-42973.1087465023,122469.641536636,0,1599.39592848062,"NH"
"1369","1367",FALSE,FALSE,TRUE,FALSE,"ZA10A-C","X",NA,"PIPO",47.8,5,"1367",10,FALSE,14,"","tree","","",23.5,-45444.696327534,121759.773694784,0,1798.4465845259,"NH"
"4202","4201",FALSE,FALSE,TRUE,FALSE,"ARE1","X",NA,"PSME",50.5,8,"4201",166,TRUE,5.8,"","tree","","",359.5,-82036.0819736819,106467.029169291,0,585.987743559029,"NL"
"4204","4200",FALSE,TRUE,FALSE,FALSE,"ARE1","X",NA,"PSME",40.7,4,"4200",327,FALSE,12.5,"","tree","","",340.5,-82031.795087073,106467.343770954,0,584.802985058597,"NL"
"4210","4209",FALSE,FALSE,TRUE,FALSE,"ARE1","X",NA,"PSME",47,4,"4209",247,FALSE,6.4,"","tree","","",260.5,-82136.6961068631,106286.790770793,0,591.203033384672,"NL"
"4215","4214",FALSE,FALSE,TRUE,FALSE,"ARE1","X",NA,"PSME",50,6,"4214",107,TRUE,8,"core includes 2014 ring","tree","","",300.5,-82140.5491547927,106311.958460308,0,593.574598083516,"NL"
"4017","4016",FALSE,FALSE,TRUE,FALSE,"HEN1","X",NA,"PISA",31.2,4,"4016",359,TRUE,2.4,"","tree","","",192.5,-88274.4415785983,100301.802843291,0,388.55557367175,"NL"
"4032","4031",FALSE,FALSE,TRUE,FALSE,"HEN1","X",NA,"PIPO",41.5,5,"4031",280,TRUE,3,"Depends on ref missing on datasheet","tree","","",113.5,-88284.7476238633,100333.751396134,0,373.18644324286,"NL"
"4010","4008",FALSE,FALSE,TRUE,FALSE,"LLC1","X",NA,"PISA",44.5,7,"4008",127,FALSE,12,"GREY PINE","tree","","",140.5,-89484.485176947,102303.372997862,0,229.20686037194,"NL"
